client_id,current_age,retirement_age,birth_year,birth_month,gender,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,age_group,income_group,credit_score_group,debt_to_income_ratio
1314,43,70,1976,11,Male,29.7,-98.11,19325,39404,71859,723,5,36-45,Lower Middle,Good,1.824
1560,61,60,1958,5,Female,42.61,-94.14,18849,18452,16827,741,6,56-65,Low Income,Very Good,0.912
613,39,69,1980,9,Female,41.87,-88.01,27741,56562,111495,712,4,36-45,Upper Middle,Good,1.971
346,90,74,1929,11,Female,34.43,-119.68,25249,48580,1785,687,7,65+,Upper Middle,Good,0.037
812,41,67,1978,4,Female,42.78,-72.48,20338,41469,119423,659,1,36-45,Lower Middle,Fair,2.88
13,52,61,1967,6,Female,37.89,-85.96,15879,32378,65919,588,4,46-55,Lower Middle,Fair,2.036
602,57,67,1963,1,Male,36.34,-79.67,16888,34437,0,681,4,56-65,Lower Middle,Good,0.0
657,83,68,1936,11,Female,44.45,-95.78,20697,33897,533,705,4,65+,Lower Middle,Good,0.016
909,38,64,1981,5,Male,47.11,-122.76,24044,49023,66148,583,5,36-45,Upper Middle,Fair,1.349
183,24,65,1995,12,Female,41.83,-87.68,18937,38609,39867,798,3,18-25,Lower Middle,Very Good,1.033
1792,18,68,2001,11,Female,44.02,-72.23,15062,30712,38054,723,2,18-25,Lower Middle,Good,1.239
1599,22,68,1997,7,Male,31.84,-106.43,16011,32645,59851,790,3,18-25,Lower Middle,Very Good,1.833
1267,81,65,1938,10,Female,47.83,-122.32,28248,31912,2182,630,4,65+,Lower Middle,Fair,0.068
411,30,67,1990,1,Male,43.97,-75.91,18401,37521,65701,775,2,26-35,Lower Middle,Very Good,1.751
350,62,70,1957,8,Female,39.14,-76.77,28673,58463,141151,737,4,56-65,Upper Middle,Good,2.414
1323,36,68,1983,3,Female,32.34,-108.7,15407,31414,42233,719,4,36-45,Lower Middle,Good,1.344
934,32,63,1987,12,Female,42.38,-76.39,20159,41106,106963,762,3,26-35,Lower Middle,Very Good,2.602
421,53,67,1967,1,Female,41.97,-91.66,22502,45876,58252,790,7,46-55,Upper Middle,Very Good,1.27
223,37,67,1982,10,Female,38.78,-121.37,28760,58637,87340,803,6,36-45,Upper Middle,Excellent,1.49
1402,35,63,1984,10,Male,34.72,-92.35,47364,96574,265319,590,3,26-35,High Income,Fair,2.747
1650,18,67,2002,2,Male,40.71,-74.06,21642,44128,142368,687,3,18-25,Lower Middle,Good,3.226
354,77,72,1942,8,Female,38.86,-104.76,22185,31942,11845,713,6,65+,Lower Middle,Good,0.371
314,27,66,1992,6,Male,39.0,-77.4,28410,57927,87736,557,1,26-35,Upper Middle,Poor,1.515
1457,20,66,1999,6,Male,41.57,-93.61,22425,45725,102164,688,4,18-25,Upper Middle,Good,2.234
1613,39,65,1980,12,Male,44.44,-69.83,21647,44134,0,792,4,36-45,Lower Middle,Very Good,0.0
945,19,66,2001,2,Male,32.79,-117.25,27748,56579,79726,705,2,18-25,Upper Middle,Good,1.409
586,37,63,1983,2,Male,35.57,-82.54,22983,46864,58954,751,4,36-45,Upper Middle,Very Good,1.258
119,44,67,1975,9,Female,36.16,-115.28,27761,56605,87970,624,3,36-45,Upper Middle,Fair,1.554
1312,31,66,1988,4,Female,37.3,-121.8,25115,51209,76900,765,1,26-35,Upper Middle,Very Good,1.502
1529,51,69,1968,4,Male,26.23,-80.13,37424,76305,112785,692,3,46-55,High Income,Good,1.478
326,18,61,2001,3,Male,40.26,-80.18,30076,61325,83899,652,1,18-25,High Income,Fair,1.368
1596,42,69,1977,3,Male,34.28,-118.44,15583,31772,17286,734,4,36-45,Lower Middle,Good,0.544
714,61,67,1958,10,Female,45.34,-122.66,35992,73383,155191,760,2,56-65,High Income,Very Good,2.115
887,55,66,1964,4,Male,42.25,-71.9,26137,53287,51026,816,4,46-55,Upper Middle,Excellent,0.958
1425,88,67,1931,4,Female,35.33,-89.88,19115,19225,1644,809,8,65+,Low Income,Excellent,0.086
1645,62,65,1957,11,Female,41.47,-81.85,29692,60541,160456,716,3,56-65,High Income,Good,2.65
1863,44,61,1975,12,Female,42.29,-85.22,21639,44124,107162,850,1,36-45,Lower Middle,Excellent,2.429
1576,88,65,1932,1,Female,42.66,-83.38,24578,36764,839,712,8,65+,Lower Middle,Good,0.023
1268,47,63,1972,9,Male,34.2,-86.15,14516,29597,44388,513,4,46-55,Low Income,Poor,1.5
1565,37,66,1983,1,Female,39.09,-84.51,18959,38656,47523,584,1,36-45,Lower Middle,Fair,1.229
1842,45,64,1974,10,Male,35.11,-106.62,15385,31373,58481,637,2,36-45,Lower Middle,Fair,1.864
664,22,68,1997,4,Female,40.86,-76.78,16519,33681,78326,697,2,18-25,Lower Middle,Good,2.326
485,39,64,1980,10,Male,35.48,-120.92,18740,38211,84427,665,2,36-45,Lower Middle,Fair,2.209
244,40,62,1979,7,Female,30.58,-84.58,13144,26802,43444,638,2,36-45,Low Income,Fair,1.621
145,58,65,1962,1,Female,36.18,-82.07,12427,25334,182,696,3,56-65,Low Income,Good,0.007
866,34,67,1985,3,Male,40.43,-79.97,30361,61904,125358,639,3,26-35,High Income,Fair,2.025
1424,101,68,1918,5,Female,35.13,-112.99,13086,15348,1396,761,4,65+,Low Income,Very Good,0.091
427,44,66,1975,11,Female,36.15,-85.5,15955,32527,74331,705,3,36-45,Lower Middle,Good,2.285
684,51,63,1969,2,Male,26.14,-80.13,21661,44170,90049,661,7,46-55,Lower Middle,Fair,2.039
1643,28,64,1991,6,Female,45.47,-122.37,22599,46077,101450,686,1,26-35,Upper Middle,Good,2.202
1300,58,66,1961,3,Male,31.13,-93.27,11324,23092,20545,752,4,56-65,Low Income,Very Good,0.89
283,19,69,2000,11,Male,40.75,-103.06,15064,30710,30956,680,2,18-25,Lower Middle,Good,1.008
355,22,62,1997,11,Female,35.87,-96.05,19856,40491,81879,691,2,18-25,Lower Middle,Good,2.022
1669,44,62,1975,5,Male,38.66,-121.62,25234,51454,151162,698,4,36-45,Upper Middle,Good,2.938
937,47,63,1973,1,Female,41.01,-73.84,46169,94133,189899,603,1,46-55,High Income,Fair,2.017
845,58,72,1961,8,Male,30.42,-86.61,18005,36710,116794,786,5,56-65,Lower Middle,Very Good,3.182
1518,62,70,1957,8,Male,34.47,-86.8,18533,37785,81500,745,3,56-65,Lower Middle,Very Good,2.157
1591,58,66,1961,6,Female,48.28,-122.62,16537,33717,58236,698,6,56-65,Lower Middle,Good,1.727
1172,50,64,1970,2,Male,38.02,-121.3,14709,29994,100834,769,1,46-55,Low Income,Very Good,3.362
1629,42,63,1977,6,Female,26.14,-80.13,14430,29422,58679,598,1,36-45,Low Income,Fair,1.994
675,40,67,1980,1,Male,39.92,-77.8,17405,35489,91995,724,5,36-45,Lower Middle,Good,2.592
577,28,65,1992,1,Female,32.07,-110.92,16238,33106,108695,763,2,26-35,Lower Middle,Very Good,3.283
854,26,65,1994,2,Female,41.64,-88.44,29281,59699,71110,688,1,26-35,Upper Middle,Good,1.191
1261,58,70,1961,7,Male,45.54,-122.64,33737,68787,171854,527,1,56-65,High Income,Poor,2.498
1227,65,67,1954,11,Female,42.37,-83.46,33031,67344,7049,804,4,56-65,High Income,Excellent,0.105
840,68,64,1952,1,Female,37.74,-122.44,51692,88432,63075,694,6,65+,High Income,Good,0.713
733,36,68,1983,7,Male,31.49,-97.23,26061,53138,153374,606,4,36-45,Upper Middle,Fair,2.886
454,88,65,1931,4,Female,46.87,-96.81,22214,38523,49,751,5,65+,Lower Middle,Very Good,0.001
961,76,63,1944,2,Male,28.2,-82.59,34909,26660,28332,721,4,65+,Low Income,Good,1.063
768,53,67,1966,10,Female,40.13,-75.06,34043,69412,177225,620,1,46-55,High Income,Fair,2.553
817,26,67,1993,5,Male,30.06,-89.93,32314,65888,162364,803,2,26-35,High Income,Excellent,2.464
78,37,63,1983,1,Male,33.95,-118.29,12362,25205,65179,688,1,36-45,Low Income,Good,2.586
1334,38,65,1981,4,Female,43.0,-78.87,19433,39627,47793,718,4,36-45,Lower Middle,Good,1.206
1610,42,66,1978,1,Female,32.32,-90.2,13717,27967,50159,690,2,36-45,Low Income,Good,1.794
108,50,68,1969,11,Female,31.44,-93.45,18709,38142,0,768,4,46-55,Lower Middle,Very Good,0.0
1308,36,67,1984,2,Female,47.36,-122.1,28919,58964,71890,619,1,36-45,Upper Middle,Fair,1.219
780,74,66,1945,11,Male,42.35,-71.22,56720,58378,73124,652,1,65+,Upper Middle,Fair,1.253
1340,53,68,1966,8,Male,29.76,-95.38,26420,53872,64269,691,5,46-55,Upper Middle,Good,1.193
1888,75,59,1944,6,Female,44.65,-93.17,28429,41513,15899,748,3,65+,Lower Middle,Very Good,0.383
247,49,69,1970,7,Female,30.21,-93.2,26772,54587,69070,761,6,46-55,Upper Middle,Very Good,1.265
238,22,62,1997,6,Male,41.41,-82.31,20400,41595,54451,675,1,18-25,Lower Middle,Good,1.309
915,44,64,1975,4,Male,43.08,-76.37,22047,44953,97076,728,1,36-45,Lower Middle,Good,2.159
1927,28,65,1991,5,Male,41.07,-85.13,17264,35199,68569,739,2,26-35,Lower Middle,Good,1.948
1658,28,59,1991,3,Female,41.84,-87.75,13891,28324,62363,695,2,26-35,Low Income,Good,2.202
1208,38,72,1981,9,Male,40.59,-77.57,16375,33387,69066,526,3,36-45,Lower Middle,Poor,2.069
1255,24,67,1995,9,Male,35.37,-85.38,15209,31006,71031,681,2,18-25,Lower Middle,Good,2.291
85,29,60,1990,4,Male,34.92,-76.89,16006,32636,42290,782,1,26-35,Lower Middle,Very Good,1.296
1382,58,65,1961,7,Male,32.79,-96.76,12693,25883,44404,706,4,56-65,Low Income,Good,1.716
1932,26,60,1993,12,Female,32.59,-116.58,9352,19069,23153,658,1,26-35,Low Income,Fair,1.214
1217,59,66,1960,12,Female,33.62,-112.0,22070,44992,53368,785,3,56-65,Lower Middle,Very Good,1.186
514,58,72,1961,8,Male,28.08,-80.6,15840,32295,72357,698,4,56-65,Lower Middle,Good,2.241
232,57,66,1962,5,Female,41.58,-73.8,33919,69159,135111,786,3,56-65,High Income,Very Good,1.954
445,42,59,1977,12,Female,43.88,-85.8,6201,12643,19299,645,1,36-45,Low Income,Fair,1.526
1206,34,65,1985,9,Female,37.89,-122.03,42685,87030,161964,727,3,26-35,High Income,Good,1.861
1276,82,66,1937,6,Female,41.83,-87.68,25365,41793,1141,730,5,65+,Lower Middle,Good,0.027
875,39,71,1981,2,Male,33.23,-87.54,20553,41907,87163,728,4,36-45,Lower Middle,Good,2.08
1546,48,61,1971,11,Male,43.3,-71.33,19781,40336,144284,668,4,46-55,Lower Middle,Fair,3.577
422,19,62,2000,11,Female,39.98,-82.98,15539,31683,46987,817,4,18-25,Lower Middle,Excellent,1.483
519,57,67,1962,6,Female,36.14,-115.03,19377,39508,18870,770,4,56-65,Lower Middle,Very Good,0.478
1408,42,67,1978,2,Male,33.31,-81.13,12189,24859,43986,683,2,36-45,Low Income,Good,1.769
1204,42,67,1977,6,Male,42.09,-70.7,34059,69440,129944,743,3,36-45,High Income,Very Good,1.871
276,25,70,1995,1,Male,27.53,-99.48,10626,21666,38058,610,2,18-25,Low Income,Fair,1.757
1133,30,66,1989,10,Female,43.11,-77.8,22855,46599,12700,684,4,26-35,Upper Middle,Good,0.273
1035,22,71,1997,6,Male,38.62,-121.32,24781,50525,118160,701,2,18-25,Upper Middle,Good,2.339
710,60,68,1959,9,Female,42.12,-89.25,25698,52397,72810,729,3,56-65,Upper Middle,Good,1.39
582,53,63,1966,8,Male,41.36,-85.23,19236,39222,66559,583,3,46-55,Lower Middle,Fair,1.697
821,73,60,1946,7,Male,29.76,-95.38,12434,18015,10463,645,2,65+,Low Income,Fair,0.581
1352,65,64,1954,3,Female,44.75,-85.6,20035,42102,9645,672,3,56-65,Lower Middle,Good,0.229
831,36,66,1983,10,Male,41.29,-91.55,18302,37316,37515,726,2,36-45,Lower Middle,Good,1.005
936,18,67,2001,6,Female,35.15,-119.06,20460,41717,27174,718,5,18-25,Lower Middle,Good,0.651
578,75,71,1944,8,Male,38.04,-84.45,14920,20797,10127,777,1,65+,Low Income,Very Good,0.487
1997,76,69,1943,8,Male,44.92,-93.4,39155,38800,25867,758,7,65+,Lower Middle,Very Good,0.667
258,51,68,1968,3,Male,37.27,-79.95,14528,29622,17385,694,3,46-55,Low Income,Good,0.587
851,88,65,1931,10,Female,38.21,-85.23,19620,31399,2528,757,4,65+,Lower Middle,Very Good,0.081
1951,48,66,1971,5,Female,39.13,-76.69,31075,63355,0,708,5,46-55,High Income,Good,0.0
1978,19,71,2000,12,Female,32.76,-94.34,15299,31197,84749,844,2,18-25,Lower Middle,Excellent,2.717
1897,38,67,1981,3,Male,40.87,-73.4,51032,104049,247623,741,2,36-45,High Income,Very Good,2.38
972,35,69,1984,5,Male,31.84,-106.43,24608,50177,101323,681,4,26-35,Upper Middle,Good,2.019
1010,40,64,1979,12,Female,34.17,-82.02,16843,34344,48931,548,1,36-45,Lower Middle,Poor,1.425
1243,31,72,1989,1,Female,40.27,-76.88,17110,34884,26799,705,5,26-35,Lower Middle,Good,0.768
1976,33,69,1986,3,Female,39.61,-76.85,27906,56897,0,699,5,26-35,Upper Middle,Good,0.0
91,38,72,1981,10,Female,39.73,-75.53,35630,72647,90579,739,1,36-45,High Income,Good,1.247
1606,49,66,1970,8,Male,30.68,-88.04,25381,51755,88605,806,1,46-55,Upper Middle,Excellent,1.712
1201,60,66,1959,11,Male,42.36,-71.36,56632,115465,195657,715,4,56-65,High Income,Good,1.695
1887,18,70,2002,1,Male,26.63,-81.85,17522,35731,71825,503,2,18-25,Lower Middle,Poor,2.01
195,18,70,2002,2,Female,28.75,-81.33,31847,64936,107755,688,2,18-25,High Income,Good,1.659
874,24,68,1995,3,Male,39.38,-119.67,30757,62711,68777,798,3,18-25,High Income,Very Good,1.097
1317,41,68,1978,7,Female,39.39,-74.51,15157,30910,42507,749,4,36-45,Lower Middle,Very Good,1.375
1311,27,71,1992,11,Male,47.54,-122.58,21219,43264,89798,729,1,26-35,Lower Middle,Good,2.076
785,18,67,2001,11,Male,38.16,-121.93,23990,48909,71310,740,2,18-25,Upper Middle,Good,1.458
662,32,71,1987,11,Female,41.86,-88.06,42028,85694,120733,822,2,26-35,High Income,Excellent,1.409
847,81,68,1938,4,Female,35.78,-95.24,18585,27864,1371,591,6,65+,Low Income,Fair,0.049
685,21,68,1998,4,Male,44.26,-88.39,21828,44513,105303,778,6,18-25,Lower Middle,Very Good,2.366
617,27,69,1992,6,Female,38.03,-78.48,28459,58026,133169,691,1,26-35,Upper Middle,Good,2.295
23,18,70,2001,5,Female,29.8,-98.73,31193,63600,102773,645,1,18-25,High Income,Fair,1.616
339,19,75,2000,7,Female,32.61,-90.03,15597,31797,5400,843,2,18-25,Lower Middle,Excellent,0.17
280,40,66,1979,10,Female,37.92,-122.34,21869,44585,81825,684,5,36-45,Lower Middle,Good,1.835
1473,51,67,1968,11,Female,37.04,-93.29,20316,41427,53773,850,3,46-55,Lower Middle,Excellent,1.298
65,51,72,1968,10,Female,33.99,-81.08,16928,34517,74143,645,2,46-55,Lower Middle,Fair,2.148
1353,50,65,1970,2,Female,40.46,-111.63,21232,43294,104521,816,7,46-55,Lower Middle,Excellent,2.414
736,27,66,1992,9,Female,39.99,-105.09,30072,61317,0,741,3,26-35,High Income,Very Good,0.0
1670,68,65,1951,12,Male,33.82,-118.11,32079,50184,27778,732,4,65+,Upper Middle,Good,0.554
1776,47,75,1972,10,Male,40.04,-82.12,21156,43133,44263,693,3,46-55,Lower Middle,Good,1.026
1474,23,65,1996,12,Female,42.5,-96.39,21757,44361,71031,705,1,18-25,Lower Middle,Good,1.601
951,57,66,1962,9,Female,33.91,-118.23,13075,26664,12241,709,4,56-65,Low Income,Good,0.459
1818,85,65,1934,6,Female,36.73,-76.04,29485,41843,1741,500,3,65+,Lower Middle,Poor,0.042
1450,22,70,1998,2,Male,28.08,-80.6,24500,49952,95184,780,1,18-25,Upper Middle,Very Good,1.906
1524,26,60,1993,3,Male,42.19,-88.08,48986,99883,171034,732,1,26-35,High Income,Good,1.712
1789,40,65,1979,3,Female,38.22,-86.86,18898,38527,36933,684,2,36-45,Lower Middle,Good,0.959
767,32,63,1988,1,Female,43.28,-72.47,18013,36729,48624,686,3,26-35,Lower Middle,Good,1.324
678,63,67,1957,2,Female,42.88,-78.85,14456,29477,56355,850,4,56-65,Low Income,Excellent,1.912
471,52,65,1967,9,Male,38.57,-121.17,35137,71645,155006,629,3,46-55,High Income,Fair,2.164
757,62,65,1957,9,Female,40.64,-73.94,22674,46232,68957,691,4,56-65,Upper Middle,Good,1.492
1724,20,66,1999,5,Female,41.71,-86.87,18036,36775,102641,850,3,18-25,Lower Middle,Excellent,2.791
1603,41,65,1978,12,Male,44.65,-114.15,19036,38812,16331,762,4,36-45,Lower Middle,Very Good,0.421
224,20,67,1999,11,Female,40.69,-73.85,19682,40130,55801,798,1,18-25,Lower Middle,Very Good,1.391
808,38,66,1981,11,Female,40.78,-73.24,17679,36045,0,683,3,36-45,Lower Middle,Good,0.0
1326,52,73,1968,2,Female,40.49,-74.48,32610,66489,83828,731,2,46-55,High Income,Good,1.261
158,31,72,1989,2,Female,45.2,-122.06,20343,41475,0,747,2,26-35,Lower Middle,Very Good,0.0
1928,56,68,1963,7,Male,45.79,-122.69,27308,55682,82696,750,4,56-65,Upper Middle,Very Good,1.485
1575,51,68,1968,5,Female,27.19,-82.49,28272,57646,127892,724,4,46-55,Upper Middle,Good,2.219
1608,19,68,2000,9,Female,31.85,-102.36,19399,39556,132573,572,1,18-25,Lower Middle,Poor,3.352
1455,36,67,1983,12,Male,32.72,-117.09,16838,34330,15223,713,4,36-45,Lower Middle,Good,0.443
1916,82,71,1937,4,Male,30.65,-84.69,15069,10142,1809,767,7,65+,Low Income,Very Good,0.178
1617,30,60,1989,10,Male,39.2,-76.85,37697,76867,118029,659,1,26-35,High Income,Fair,1.535
143,22,68,1997,6,Female,41.55,-87.66,25689,52379,107734,771,3,18-25,Upper Middle,Very Good,2.057
1176,39,64,1980,10,Male,37.94,-87.4,28126,57348,119230,527,3,36-45,Upper Middle,Poor,2.079
1194,49,70,1970,3,Male,35.06,-85.25,18658,38041,27813,782,4,46-55,Lower Middle,Very Good,0.731
423,28,70,1991,3,Female,33.62,-112.05,26023,53053,42396,696,2,26-35,Upper Middle,Good,0.799
580,35,65,1984,5,Male,40.55,-84.57,18077,36857,3112,768,3,26-35,Lower Middle,Very Good,0.084
4,54,72,1965,3,Female,47.61,-122.3,37485,76431,115362,716,5,46-55,High Income,Good,1.509
530,78,68,1941,7,Male,34.06,-117.39,14709,18100,0,682,6,65+,Low Income,Good,0.0
1826,45,61,1974,5,Female,28.92,-81.92,8155,16628,33926,654,1,36-45,Low Income,Fair,2.04
595,79,66,1941,2,Male,36.5,-78.55,18100,29041,4427,699,4,65+,Low Income,Good,0.152
1022,47,64,1972,12,Female,34.98,-80.54,17595,35876,50190,635,3,46-55,Lower Middle,Fair,1.399
1108,19,67,2000,3,Male,40.83,-74.24,40216,81995,133788,685,2,18-25,High Income,Good,1.632
246,50,70,1969,9,Female,44.96,-93.26,40364,82298,0,791,4,46-55,High Income,Very Good,0.0
270,30,62,1989,8,Male,39.02,-84.56,30367,61916,165886,655,4,26-35,High Income,Fair,2.679
1945,56,70,1964,2,Female,34.72,-92.35,14736,30042,9208,727,4,56-65,Lower Middle,Good,0.307
1540,55,61,1964,9,Female,39.33,-84.54,21992,44839,63194,625,3,46-55,Lower Middle,Fair,1.409
1149,25,74,1994,12,Male,26.14,-80.13,29740,60638,132252,661,1,18-25,High Income,Fair,2.181
1438,26,64,1994,1,Female,41.47,-81.67,14737,30049,80474,700,1,26-35,Lower Middle,Good,2.678
409,54,65,1965,8,Female,42.49,-92.35,14568,29699,6569,711,3,46-55,Low Income,Good,0.221
694,29,66,1990,5,Male,61.2,-149.82,20519,41836,60302,615,2,26-35,Lower Middle,Fair,1.441
382,55,68,1964,11,Male,34.0,-118.28,11329,23103,63635,681,3,46-55,Low Income,Good,2.754
629,72,70,1947,5,Male,39.27,-76.83,39053,57513,11755,793,5,65+,Upper Middle,Very Good,0.204
1211,66,68,1953,3,Female,35.1,-90.0,18759,38249,0,746,4,65+,Lower Middle,Very Good,0.0
823,41,65,1978,3,Female,36.7,-76.63,20353,41496,9222,807,2,36-45,Lower Middle,Excellent,0.222
1304,24,70,1995,8,Female,40.99,-74.34,44540,90812,175569,850,3,18-25,High Income,Excellent,1.933
89,35,67,1984,6,Male,32.27,-106.61,14822,30217,23394,705,4,26-35,Lower Middle,Good,0.774
1751,29,66,1990,11,Female,38.78,-90.7,30202,61581,241312,736,2,26-35,High Income,Good,3.919
888,53,67,1966,6,Male,34.86,-92.12,16462,33566,96597,698,1,46-55,Lower Middle,Good,2.878
81,66,68,1953,3,Female,29.57,-97.96,17440,35560,60397,723,5,65+,Lower Middle,Good,1.698
1021,21,67,1998,11,Female,34.14,-117.85,31699,64630,92847,751,2,18-25,High Income,Very Good,1.437
826,67,60,1952,11,Female,33.98,-83.88,26767,57705,22475,684,3,65+,Upper Middle,Good,0.389
87,58,71,1961,5,Male,26.13,-97.63,11844,24155,2870,802,3,56-65,Low Income,Excellent,0.119
1833,27,71,1993,1,Male,35.58,-88.5,17179,35026,11468,743,5,26-35,Lower Middle,Very Good,0.327
829,29,70,1990,3,Female,35.36,-79.13,17854,36404,11745,726,3,26-35,Lower Middle,Good,0.323
1879,50,60,1969,5,Male,35.66,-80.48,18724,38179,50559,609,2,46-55,Lower Middle,Fair,1.324
236,36,65,1983,3,Female,29.7,-95.46,79100,161276,317964,540,1,36-45,High Income,Poor,1.972
1619,31,66,1988,6,Male,33.61,-96.6,15737,32086,53595,747,4,26-35,Lower Middle,Very Good,1.67
1146,22,69,1997,3,Female,41.83,-87.68,18395,37505,57014,714,3,18-25,Lower Middle,Good,1.52
803,69,73,1951,2,Female,37.53,-120.84,22799,46487,57336,635,3,65+,Upper Middle,Fair,1.233
193,23,65,1996,7,Female,44.48,-103.84,18583,37891,66163,749,1,18-25,Lower Middle,Very Good,1.746
1686,54,67,1965,3,Female,39.99,-105.09,30072,61312,25355,708,3,46-55,High Income,Good,0.414
1959,46,59,1973,4,Male,41.57,-81.2,25565,52130,80367,701,1,46-55,Upper Middle,Good,1.542
1342,27,61,1993,1,Female,42.91,-78.7,19983,40744,50803,717,1,26-35,Lower Middle,Good,1.247
1371,86,65,1933,6,Female,21.41,-157.79,24516,49529,1385,689,6,65+,Upper Middle,Good,0.028
1067,76,63,1943,12,Male,37.54,-97.25,24531,41790,24676,719,5,65+,Lower Middle,Good,0.59
1019,81,57,1939,1,Female,34.09,-117.96,15775,29928,2028,713,4,65+,Low Income,Good,0.068
1568,47,67,1972,5,Female,40.67,-73.39,21077,42976,58765,748,3,46-55,Lower Middle,Very Good,1.367
1765,40,68,1979,3,Male,33.46,-82.5,15755,32126,56283,770,3,36-45,Lower Middle,Very Good,1.752
1875,56,69,1963,4,Male,40.89,-81.58,22170,45202,71022,683,4,56-65,Upper Middle,Good,1.571
1111,20,65,1999,3,Female,26.63,-81.99,17120,34907,64107,742,3,18-25,Lower Middle,Very Good,1.837
1160,27,65,1992,4,Male,41.8,-80.06,16965,34591,65770,688,2,26-35,Lower Middle,Good,1.901
1574,22,69,1997,3,Female,34.89,-77.54,15661,31933,65405,746,1,18-25,Lower Middle,Very Good,2.048
189,42,70,1978,2,Male,30.44,-97.62,25584,52165,97248,730,4,36-45,Upper Middle,Good,1.864
466,58,64,1961,8,Female,40.4,-81.35,14477,29519,45597,643,3,56-65,Low Income,Fair,1.545
659,57,67,1962,5,Male,38.73,-86.47,15981,32583,12501,812,7,56-65,Lower Middle,Excellent,0.384
942,37,65,1982,7,Male,30.3,-90.97,29006,59139,128870,742,4,36-45,Upper Middle,Very Good,2.179
1234,44,64,1975,10,Male,29.76,-95.38,30499,62185,114235,749,1,36-45,High Income,Very Good,1.837
841,22,67,1997,6,Male,44.63,-123.0,17561,35800,65841,753,2,18-25,Lower Middle,Very Good,1.839
1388,26,71,1993,10,Male,39.09,-76.85,35553,72485,31605,691,2,26-35,High Income,Good,0.436
1056,24,65,1995,3,Female,34.28,-119.22,25524,52036,26232,703,3,18-25,Upper Middle,Good,0.504
345,33,67,1986,7,Male,42.24,-85.48,17409,35499,80517,724,1,26-35,Lower Middle,Good,2.268
308,44,65,1976,1,Male,35.37,-85.38,15209,31015,103094,737,2,36-45,Lower Middle,Good,3.324
1922,79,65,1940,11,Male,32.85,-117.2,34848,53222,23051,640,1,65+,Upper Middle,Fair,0.433
1156,56,69,1963,6,Female,40.74,-74.33,137428,280199,91367,752,5,56-65,High Income,Very Good,0.326
561,48,67,1971,6,Male,40.8,-91.12,18076,36853,112139,834,5,46-55,Lower Middle,Excellent,3.043
507,22,70,1998,2,Male,40.81,-74.0,18392,37497,0,695,1,18-25,Lower Middle,Good,0.0
1522,88,66,1931,10,Female,40.94,-74.24,37030,31828,3777,593,3,65+,Lower Middle,Fair,0.119
695,49,68,1970,7,Female,29.48,-95.1,35246,71866,132580,662,1,46-55,High Income,Fair,1.845
285,62,69,1957,8,Male,36.95,-121.72,16920,34496,33122,731,5,56-65,Lower Middle,Good,0.96
113,74,71,1946,1,Female,32.86,-97.21,26016,39003,10793,788,5,65+,Lower Middle,Very Good,0.277
1039,68,64,1951,3,Male,34.04,-118.21,12349,11566,9102,536,4,65+,Low Income,Poor,0.787
176,45,71,1974,12,Female,33.74,-84.31,25586,52172,66085,667,4,36-45,Upper Middle,Fair,1.267
